geneSet,NES,FDR,Function,Datatype
R-HSA-5685942,0.7578465137226418,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5625886,0.7473730332688235,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-169893,0.6909751275222997,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9013408,0.7728045257565483,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8931987,0.6632592352133565,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1362277,0.7045798075778219,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8978934,0.6851852853648461,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-428542,0.6621087731796146,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2122947,0.7540421745650248,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-157118,0.8187787733349204,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9664420,0.68990992934448003,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9673324,0.68990992934448003,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111459,0.6947405820306245,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1614517,0.67170392181621497,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-190373,0.6686717519226504,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2470946,0.6562600402622166,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5223345,0.6870417521704206,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5607764,0.78478080573418396,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3304351,0.6802549353778969,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9694676,0.6669819444995715,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9634600,0.6793227134595923,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9690406,0.65878099781507304,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-83936,0.6544889692597816,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1980143,0.7665290370866562,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2559585,0.7101840975914216,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-210745,0.7039279838411174,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8863795,0.71936811006409895,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-110056,0.6476567710612952,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5358508,0.69337806920712097,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9818035,0.6739069993240244,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6803205,0.6587101166416218,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9696270,0.72073224593888785,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5654726,0.6984775129701272,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-428157,0.7636602300001815,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9013404,0.7465175802950268,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111469,0.6564797845508991,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9017802,0.6644097712965449,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-196025,0.6597652951359122,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-168928,0.7373782713462771,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-418217,0.658720644,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9027276,0.6531561725567824,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-210500,0.6901570191942782,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-427389,0.7342435581176372,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9772755,0.7157787688923763,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-392851,0.64186019484081303,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9035034,0.7192147103478632,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9683673,0.6360404367731423,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9694719,0.6360404367731423,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-112399,0.7158095721903562,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9764302,0.6219587799123054,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2559580,0.7628740616301141,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1483213,0.63595984839222897,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-451306,0.6408066119300645,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-451308,0.6408066119300645,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6804760,0.6693326687159765,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5619115,0.7850100612900539,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5661270,0.6187881514044318,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1660499,0.73334680612678205,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-69273,0.6726240234382669,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-109581,0.7791500890711229,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2033519,0.6162820589788005,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-112412,0.6188177155197998,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3229121,0.6410143791755322,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-68616,0.6879443214872084,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2428928,0.6809152518477446,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-451326,0.6624326124108475,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-190873,0.6225475648015266,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-418889,0.6170852401720154,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-196791,0.6012734349928472,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-881907,0.6305758558151225,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-556833,0.8410702697134032,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2151209,0.5965354781260928,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-983231,0.7492896724295356,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-937042,0.6221552121554602,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-190239,0.5938895874137182,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-190372,0.5938895874137182,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-418597,0.6907916253630405,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-162588,0.6546364897048461,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5674135,0.6515232237759178,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-68884,0.5878819512657166,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9013149,0.7700796501085766,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1250196,0.6547429002911102,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-936837,0.68438229449980303,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8943724,0.6911951408467747,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-196299,0.6317290301202859,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-77286,0.57669039225327701,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5654227,0.58264334815827401,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9732724,-0.571697203,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3304349,0.5958695595496749,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-446388,-0.564941417,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9012999,0.7944598584189967,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1433559,0.6028272867570252,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2179392,0.5859793125101442,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-176412,0.6125036664937097,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5654221,0.5718341413699171,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6804758,0.6437096862301783,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9022707,-0.551836862,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6802946,0.64757350613793196,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6802949,0.64757350613793196,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6802955,0.64757350613793196,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9649948,0.64757350613793196,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9694548,0.60263763651090096,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-912446,0.6606297040254978,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-400253,0.6890149369377012,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5654720,0.5843625257480562,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-180336,0.5691263005561826,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-174403,-0.572696007,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-4085001,0.6171712826173136,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9692916,0.6520009414773474,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6794362,0.6873311063863884,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9683610,0.56144581972417396,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9027283,0.5729405085408052,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6802948,0.6421069520785564,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9665686,0.6039754619572197,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-110357,0.5204981923695546,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-446193,0.6872279925613273,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-174430,-0.547346289,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-74751,0.64252565545365903,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9656223,0.6325294594403628,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5625970,-0.570886252,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5654712,0.5495194029584921,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-73933,0.6252956921625848,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-397795,0.5873857523649852,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-163615,0.5686238173679502,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9694631,-0.558296377,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9620244,0.5685664423590329,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6782315,0.6413804610292837,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3065678,0.5152534701419023,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-196783,0.5003594868631551,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-429958,-0.585211764,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-426486,-0.534006456,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2142789,0.5343977528527973,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-444257,0.5190397381524922,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6787450,0.5218905606178446,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-76066,-0.579216078,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-112316,0.7604454596744482,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5675221,0.6130261688131626,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9610379,0.6516895364099397,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-450321,-0.581521118,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-196108,-0.543986182,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9715370,-0.560805119,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-442720,-0.560468568,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2025928,-0.527164242,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-201688,0.5183884628638988,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2151201,0.6286910657685355,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8876493,0.49819980147961196,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1280218,0.7894970994965425,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-382556,0.6645834475317207,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2565942,0.6566171839752828,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9006335,-0.580753428,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-76061,-0.567536822,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9007101,0.6799021611583382,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5576892,0.5630557,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9824439,0.6317892014885533,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-389887,-0.52169479,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-75035,-0.539390331,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-376172,0.5058843954180278,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9658195,0.6759753634016116,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9824443,0.6759753634016116,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9634635,-0.504361464,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2404192,0.58457516440152801,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2428924,0.58457516440152801,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-917729,0.5662465318640809,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-110330,-0.564671339,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-110331,-0.564671339,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-73927,-0.564671339,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9819196,0.5076110052678552,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9664565,0.5384655000340186,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-450341,0.4897880047355125,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6804115,0.5138067002680207,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-6793080,-0.475589325,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-69166,0.49948086384170615,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9614399,0.4774670543930762,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-975577,0.5354360410281243,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9607240,0.5244301856378321,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-186763,0.5127953014495028,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-399719,0.560837947,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-399721,0.560837947,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-392170,0.4639803989711688,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5654687,0.5287538461511779,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3215018,0.4617351837746125,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-73929,-0.569017549,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1358803,0.4421531929369642,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9018519,0.6311989356937249,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5684264,0.47183588269313986,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-167287,-0.497169276,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-167290,-0.497169276,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1227990,0.5223695164211998,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-141405,0.4356479611112718,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-141430,0.4356479611112718,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111931,0.4911671790386899,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-442742,-0.508488011,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9013419,-0.468340029,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-211000,0.61460982967931299,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5655291,0.46267429665271476,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-438066,-0.507289779,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1660662,0.5478839396768465,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9634597,0.5113042056313432,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-416993,0.46083321707479186,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-171007,-0.447215199,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8939211,0.6692256522757479,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1855167,-0.472435581,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-163685,0.6177699173576449,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5673000,0.5168973384287862,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9660821,0.5425315341132589,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-179409,-0.476175096,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111957,0.4399431820220844,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-167238,-0.50272593,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-167243,-0.50272593,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-69183,0.45497157848625397,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9013420,0.5462413009346496,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-448424,0.5583805661396671,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-428543,0.4415875596565754,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-68875,0.5995047877222477,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5358493,0.4099236823005841,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9617324,0.4213816894777238,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-73980,0.44373923486206507,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1266738,0.7467743843200327,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111885,0.5610756554872954,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-190236,0.5682052382078794,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8856825,0.5156940729939496,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-450302,-0.492815118,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-164938,-0.488359474,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-174048,-0.462968598,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1660516,0.39823408806915805,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-176407,0.4169906468824031,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9687136,0.44493520910094675,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-165159,0.5090506695345657,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-162710,0.4249351373637501,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-112315,0.6348819765601149,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-212436,0.6283048136546937,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3858494,0.5882022642118302,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8878171,0.5816356949480405,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-212165,0.5265894031018914,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2990846,0.5115851701209826,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3108232,0.4980724883365543,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-8856828,0.4372088426293023,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-3899300,0.42079522576321965,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-77595,0.40031273986907134,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-73780,0.3764008654885022,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2173795,0.36097867961680014,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9683701,0.32736465627228495,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-975576,-0.34853604,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-5140745,-0.393262582,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-4551638,-0.430301709,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-2173791,-0.436998378,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111933,-0.46947749,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111997,-0.46947749,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-111996,-0.476029872,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-1489509,-0.48476324,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-72187,-0.505079549,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-9772573,-0.506673951,0.9999999999999998,Reactome,IFG222CTCdt
R-HSA-198933,2.3245717937235599,0,Reactome,IFG222noCTC
R-HSA-6783783,2.2157187063662143,0,Reactome,IFG222noCTC
R-HSA-5576892,-2.496698299,0,Reactome,IFG222noCTC
R-HSA-6811436,-2.511399414,0,Reactome,IFG222noCTC
R-HSA-71403,-2.520652578,0,Reactome,IFG222noCTC
R-HSA-112315,-2.530404985,0,Reactome,IFG222noCTC
R-HSA-8949613,-2.55413996,0,Reactome,IFG222noCTC
R-HSA-5419276,-2.585483741,0,Reactome,IFG222noCTC
R-HSA-442755,-2.588356914,0,Reactome,IFG222noCTC
R-HSA-112314,-2.591626402,0,Reactome,IFG222noCTC
R-HSA-72766,-2.606638055,0,Reactome,IFG222noCTC
R-HSA-5368287,-2.621022168,0,Reactome,IFG222noCTC
R-HSA-5368286,-2.624594511,0,Reactome,IFG222noCTC
R-HSA-5389840,-2.626480065,0,Reactome,IFG222noCTC
R-HSA-6799198,-2.731399479,0,Reactome,IFG222noCTC
R-HSA-611105,-2.944347417,0,Reactome,IFG222noCTC
R-HSA-163200,-2.977643252,0,Reactome,IFG222noCTC
R-HSA-1428517,-2.981612963,0,Reactome,IFG222noCTC
R-HSA-5387390,-2.398813808,8.879541610668719e-5,Reactome,IFG222noCTC
R-HSA-389958,-2.403619116,9.265608637219531e-5,Reactome,IFG222noCTC
R-HSA-389957,-2.40816175,9.686772666184056e-5,Reactome,IFG222noCTC
R-HSA-379716,-2.409781527,1.0148047555049964e-4,Reactome,IFG222noCTC
R-HSA-350562,-2.412582403,1.0655449932802462e-4,Reactome,IFG222noCTC
R-HSA-163210,-2.41733247,1.1216263087160486e-4,Reactome,IFG222noCTC
R-HSA-112316,-2.447232733,1.1839388814224957e-4,Reactome,IFG222noCTC
R-HSA-438064,-2.450274873,1.2535823450355836e-4,Reactome,IFG222noCTC
R-HSA-180024,-2.365160063,1.6392999896619172e-4,Reactome,IFG222noCTC
R-HSA-5362768,-2.367301377,1.704871989248394e-4,Reactome,IFG222noCTC
R-HSA-9762114,-2.353889763,2.3678777628449913e-4,Reactome,IFG222noCTC
R-HSA-180534,-2.305166088,4.2621799731209847e-4,Reactome,IFG222noCTC
R-HSA-8986944,-2.308270516,4.409151696332053e-4,Reactome,IFG222noCTC
R-HSA-438066,-2.309837448,4.5666213997724837e-4,Reactome,IFG222noCTC
R-HSA-174113,-2.302900004,4.812138679330144e-4,Reactome,IFG222noCTC
R-HSA-442982,-2.270372776,5.464333298873058e-4,Reactome,IFG222noCTC
R-HSA-174154,-2.281887934,5.479945679726981e-4,Reactome,IFG222noCTC
R-HSA-1268020,-2.275698663,5.608131543580243e-4,Reactome,IFG222noCTC
R-HSA-71406,-2.284826247,5.641120552660127e-4,Reactome,IFG222noCTC
R-HSA-169911,-2.27759747,5.759702666379709e-4,Reactome,IFG222noCTC
R-HSA-5205685,-2.2871824,5.812063599710433e-4,Reactome,IFG222noCTC
R-HSA-75815,-2.277651296,5.919694407112479e-4,Reactome,IFG222noCTC
R-HSA-351202,-2.289598677,5.993690587201384e-4,Reactome,IFG222noCTC
R-HSA-69481,-2.258601904,6.237336546030709e-4,Reactome,IFG222noCTC
R-HSA-9620244,-2.268897402,6.393269959681476e-4,Reactome,IFG222noCTC
R-HSA-180585,-2.240713698,7.929637159294856e-4,Reactome,IFG222noCTC
