"ensembl_id","Microglia"
"ENSG00000138050",17.87985622
"ENSG00000134077",12.79766812
"ENSG00000156299",33.14120751
"ENSG00000126953",5.160514952
"ENSG00000166548",5.206364012
"ENSG00000137076",10.83028409
"ENSG00000171914",21.21371007
"ENSG00000169490",10.74354991
"ENSG00000136404",78.4283624
"ENSG00000064115",15.54125474
"ENSG00000125304",40.38899615
"ENSG00000113119",9.660377423
"ENSG00000158604",17.61393347
"ENSG00000117500",20.26461096
"ENSG00000184840",20.66986405
"ENSG00000109066",5.165170615
"ENSG00000126062",8.015521113
"ENSG00000198270",9.974878646
"ENSG00000139173",30.69343171
"ENSG00000075568",10.46785665
"ENSG00000149483",3.772843693
"ENSG00000121895",53.96304799
"ENSG00000164180",7.156804766
"ENSG00000152128",10.80297357
"ENSG00000146802",9.871329653
"ENSG00000139291",6.716497599
"ENSG00000170088",6.474616523
"ENSG00000168701",22.19831193
"ENSG00000146842",12.52911044
"ENSG00000150433",3.41306021
"ENSG00000176142",17.44664784
"ENSG00000171729",12.35632116
"ENSG00000204178",20.4383409
"ENSG00000135211",23.1229015
"ENSG00000137842",6.559280335
"ENSG00000137216",10.8813193
"ENSG00000164983",17.87750937
"ENSG00000167904",4.906249864
"ENSG00000175606",10.65311647
"ENSG00000185973",10.63774341
"ENSG00000136842",13.31908429
"ENSG00000120802",9.114489619
"ENSG00000168591",12.38510152
"ENSG00000139921",30.14398917
"ENSG00000185215",12.87301881
"ENSG00000183578",13.05414704
"ENSG00000120889",22.20100895
"ENSG00000146072",23.76800071
"ENSG00000102524",9.473066191
"ENSG00000107854",30.41403339
"ENSG00000083312",15.31971682
"ENSG00000064419",15.10403326
"ENSG00000132773",4.615421622
"ENSG00000100216",27.76303784
"ENSG00000158882",6.815604667
"ENSG00000198900",36.87607232
"ENSG00000163781",11.9462879
"ENSG00000136827",7.834093082
"ENSG00000143337",17.29247169
"ENSG00000136816",5.898728498
"ENSG00000186283",9.763669033
"ENSG00000175274",7.709302346
"ENSG00000172315",5.496352311
"ENSG00000196511",14.34451448
"ENSG00000143549",49.39899183
"ENSG00000137364",8.455787014
"ENSG00000134900",24.32453956
"ENSG00000144034",10.11851992
"ENSG00000136527",30.66492361
"ENSG00000131323",8.244288456
"ENSG00000175104",12.21522012
"ENSG00000168016",7.13968792
"ENSG00000167632",4.63606806
"ENSG00000173334",103.3236669
"ENSG00000106785",7.285297261
"ENSG00000132274",41.60796142
"ENSG00000119401",18.98135321
"ENSG00000152503",13.64374572
"ENSG00000166326",48.71008785
"ENSG00000132256",9.643097284
"ENSG00000183718",6.338191183
"ENSG00000100815",16.71256511
"ENSG00000153827",19.55720782
"ENSG00000103671",16.04221049
"ENSG00000183665",5.579075222
"ENSG00000089195",6.661211596
"ENSG00000092439",11.95219344
"ENSG00000187688",4.221370541
"ENSG00000196428",18.90476359
"ENSG00000123297",8.367846417
"ENSG00000180543",18.87576144
"ENSG00000167721",9.832293318
"ENSG00000143643",13.04086911
"ENSG00000052841",25.44653862
"ENSG00000011295",31.56866074
"ENSG00000105948",5.068224131
"ENSG00000115282",7.757839996
"ENSG00000068724",11.30615446
"ENSG00000125482",13.02955067
"ENSG00000101407",6.431912255
"ENSG00000214021",4.377228227
"ENSG00000167553",22.85716792
"ENSG00000126216",12.00116536
"ENSG00000153575",14.14730748
"ENSG00000151239",11.75684262
"ENSG00000164440",7.5480988
"ENSG00000153066",11.4504671
"ENSG00000117862",16.06056484
"ENSG00000198874",22.90812629
"ENSG00000162623",12.23914332
"ENSG00000144744",47.162453
"ENSG00000134882",45.294157
"ENSG00000154127",15.97164346
"ENSG00000072401",11.64758353
"ENSG00000131508",24.60157119
"ENSG00000109332",36.27121774
"ENSG00000170142",45.43560492
"ENSG00000182247",145.1708092
"ENSG00000103275",6.186633582
"ENSG00000078140",32.27531058
"ENSG00000140367",11.32310312
"ENSG00000009335",10.18408156
"ENSG00000103353",3.890716333
"ENSG00000138629",18.64618773
"ENSG00000153560",9.05152792
"ENSG00000168246",8.38007706
"ENSG00000215114",14.6436848
"ENSG00000151116",9.580870752
"ENSG00000120686",45.84052382
"ENSG00000148154",25.24672352
"ENSG00000136731",6.93942059
"ENSG00000152332",10.46985809
"ENSG00000065060",11.85449941
"ENSG00000111647",15.36407834
"ENSG00000083290",13.19356182
"ENSG00000168038",10.28038642
"ENSG00000115446",42.11897148
"ENSG00000151461",21.71929631
"ENSG00000125351",36.58073716
"ENSG00000094841",4.388542917
"ENSG00000169021",42.34345367
"ENSG00000142207",4.224023722
"ENSG00000105698",10.46599339
"ENSG00000103194",11.1046985
"ENSG00000135655",46.7822961
"ENSG00000162402",21.54263058
"ENSG00000155313",14.39438305
"ENSG00000135913",10.53713643
"ENSG00000114316",23.66299146
"ENSG00000106346",8.255638661
"ENSG00000145390",43.5809887
"ENSG00000187555",15.99876098
"ENSG00000124486",22.31846311
"ENSG00000132952",25.40959146
"ENSG00000111962",16.61920259
"ENSG00000183520",12.04303757
"ENSG00000156697",9.567397477
"ENSG00000120800",8.084138527
"ENSG00000147679",9.286359455
"ENSG00000132467",14.3093551
"ENSG00000108651",28.62813734
"ENSG00000183878",16.22925614
"ENSG00000198382",33.80011019
"ENSG00000115652",10.33859645
"ENSG00000126756",60.55740032
"ENSG00000103043",3.716459437
"ENSG00000118640",59.16093798
"ENSG00000071246",25.49070713
"ENSG00000125753",5.916668869
"ENSG00000175073",6.912486642
"ENSG00000134086",11.40286954
"ENSG00000062716",68.64306021
"ENSG00000154978",20.96116876
"ENSG00000132549",18.42141891
"ENSG00000129003",47.81788994
"ENSG00000048707",12.37698501
"ENSG00000111237",47.88235105
"ENSG00000119541",17.44998889
"ENSG00000151532",21.31566732
"ENSG00000158195",47.34721349
"ENSG00000139668",52.28267439
"ENSG00000128815",10.19466849
"ENSG00000071127",12.68601616
"ENSG00000162923",24.03568583
"ENSG00000065183",4.211189492
"ENSG00000136709",12.84801452
"ENSG00000134987",7.289621002
"ENSG00000047056",14.67216698
"ENSG00000163811",18.97148926
"ENSG00000185798",6.692003793
"ENSG00000120314",3.414178574
"ENSG00000082068",29.80097659
"ENSG00000133316",5.959736261
"ENSG00000115368",17.09827563
"ENSG00000164091",13.06714476
"ENSG00000105875",13.170783
"ENSG00000196151",25.38549363
"ENSG00000109685",5.097791005
"ENSG00000070540",20.92411166
"ENSG00000134245",4.220637005
"ENSG00000101966",8.953522818
"ENSG00000158156",3.195516787
"ENSG00000136936",59.65560326
"ENSG00000132953",7.817563146
"ENSG00000073050",4.750252401
"ENSG00000152422",19.09856235
"ENSG00000079246",53.00036791
"ENSG00000114127",17.32341486
"ENSG00000088930",41.03024553
"ENSG00000065978",45.41756882
"ENSG00000058799",23.66590093
"ENSG00000137207",22.34810599
"ENSG00000106636",5.705109585
"ENSG00000047188",19.56835435
"ENSG00000198492",32.37249769
"ENSG00000100811",12.14046703
"ENSG00000180011",5.156183355
"ENSG00000100426",4.327766109
"ENSG00000126804",25.54685241
"ENSG00000066422",11.734397
"ENSG00000171448",2.601897637
"ENSG00000177125",5.305124937
"ENSG00000168795",4.865490945
"ENSG00000149289",8.06701041
"ENSG00000122299",19.95965224
"ENSG00000091732",12.56825918
"ENSG00000155329",13.40282585
"ENSG00000177764",6.394287694
"ENSG00000083223",49.29377576
"ENSG00000131732",5.034888984
"ENSG00000104219",12.83887021
"ENSG00000163812",12.01266812
"ENSG00000136247",7.866898839
"ENSG00000156599",9.806213495
"ENSG00000023041",31.62369564
"ENSG00000153786",9.646985263
"ENSG00000104231",17.04089985
"ENSG00000178381",31.21479356
"ENSG00000156639",71.8116011
"ENSG00000086666",30.68587479
"ENSG00000133858",23.16535631
"ENSG00000140836",25.25877365
"ENSG00000185650",76.68832693
"ENSG00000152518",164.7468114
"ENSG00000105278",8.638587248
"ENSG00000072121",3.83306999
"ENSG00000172667",14.63544271
"ENSG00000146463",25.14364642
"ENSG00000132950",26.25300092
"ENSG00000196247",4.425059845
"ENSG00000152926",13.03050917
"ENSG00000197961",8.514436928
"ENSG00000213762",4.458850522
"ENSG00000196646",8.719517224
"ENSG00000196387",5.522453915
"ENSG00000166478",18.08860049
"ENSG00000163848",18.166395
"ENSG00000170949",11.46781897
"ENSG00000167384",6.102139384
"ENSG00000147118",5.690607868
"ENSG00000010539",3.702910411
"ENSG00000010244",41.03362284
"ENSG00000256294",1.998765313
"ENSG00000213096",13.38759524
"ENSG00000254004",9.635715555
"ENSG00000006194",3.135119453
"ENSG00000174652",23.28540168
"ENSG00000185947",19.78944935
"ENSG00000056277",4.85622589
"ENSG00000166526",15.92441085
"ENSG00000130803",8.938679838
"ENSG00000171467",6.403324617
"ENSG00000109445",26.94622576
"ENSG00000130844",19.47398188
"ENSG00000160961",5.687792458
"ENSG00000130684",18.68727326
"ENSG00000189180",13.83607149
"ENSG00000196693",10.36088927
"ENSG00000196378",14.96441762
"ENSG00000113761",11.91933445
"ENSG00000169981",5.981497308
"ENSG00000196705",9.264152639
"ENSG00000188033",18.5919667
"ENSG00000178163",5.271389474
"ENSG00000251369",7.488122958
"ENSG00000178935",8.371301529
"ENSG00000186300",3.689158399
"ENSG00000171466",14.52796377
"ENSG00000189042",10.12496323
"ENSG00000171827",4.907089415
"ENSG00000171574",5.457463798
"ENSG00000166716",4.954837371
"ENSG00000180626",3.285543903
"ENSG00000180357",16.41568529
"ENSG00000213020",5.001671114
"ENSG00000176024",4.147466325
"ENSG00000157657",5.036111987
"ENSG00000173545",12.96606053
"ENSG00000167528",14.26064092
"ENSG00000188295",9.564490839
"ENSG00000171161",3.908801699
"ENSG00000197372",6.955222651
"ENSG00000181450",5.500005458
"ENSG00000164011",14.04650099
"ENSG00000147789",7.858723461
"ENSG00000257482",7.121738019
"ENSG00000181220",3.282458437
"ENSG00000186376",5.664969674
"ENSG00000152443",6.152561931
"ENSG00000198482",4.346345183
"ENSG00000198783",31.53734384
"ENSG00000196605",18.59129294
"ENSG00000221923",7.194829806
"ENSG00000146757",6.478324407
"ENSG00000124201",16.3089668
"ENSG00000180233",39.5740088
"ENSG00000121988",6.467853515
"ENSG00000169249",18.74684472
"ENSG00000130449",87.29353914
"ENSG00000074755",5.898449338
